channel_transfer,person_id,onboard_datetime
Direct - Paid Search (brand) - Organic Search,568338f469702d1da2070000,2016-01-06 19:39:50.065
Direct - Paid Search (brand) - Organic Search,55761ba769702d4471100000,2015-06-12 16:56:12.232
Direct - Paid Search (brand) - Organic Search,55d9c02269702d4667000000,2015-08-31 14:36:17.443
Direct - Paid Search (brand) - Organic Search,54d6e80769702d5928000000,2015-02-18 19:11:08.813
Direct - Paid Search (brand) - Organic Search,55595fce69702d6b2d000000,2015-05-26 16:37:49.607
Direct - Paid Search (brand) - Organic Search,55ad3b7069702d3d4d050000,2015-07-27 20:51:57.507
Direct - Paid Search (brand) - Organic Search,5557cc6169702d5c6c000000,2015-05-19 14:12:54.94
Direct - Paid Search (brand) - Organic Search,54f3c8ec69702d15b6030000,2015-03-20 20:08:59.312
Facebook Ads,55e9d70769702d2a8c2a0000,2015-09-17 20:08:00.541
Facebook Ads,5500f0af69702d0944010000,2015-03-23 19:27:40.221
Direct - Paid Search (brand) - Organic Search,53ffa58b293087f59900193d,2014-09-04 21:12:53.337
Direct - Paid Search (brand) - Organic Search,553e72ad69702d4ab5010000,2015-04-28 22:45:24.063
Direct - Paid Search (brand) - Organic Search,5601817d69702d749a090000,2015-10-06 14:45:07.712
Direct - Paid Search (brand) - Organic Search,5603522d69702d18690c0000,2015-09-29 16:39:57.701
Email - PillPack,54cd774f69702d4a1d000000,2015-02-07 19:42:40.342
Direct - Paid Search (brand) - Organic Search,562b413069702d5f17440100,2015-10-27 20:30:20.09
Direct - Paid Search (brand) - Organic Search,54abe37269702d3f19160000,2015-01-14 17:01:06.468
Direct - Paid Search (brand) - Organic Search,563f9d5e69702d2cce0e0000,2015-11-13 20:42:05.919
Direct - Paid Search (brand) - Organic Search,55e8d08269702d30ed270000,2015-09-16 16:03:11.81
Direct - Paid Search (brand) - Organic Search,563a216169702d0549630000,2015-11-05 20:42:30.581
Direct - Paid Search (brand) - Organic Search,55d987db69702d6a84000000,2015-09-09 15:50:58.628
Direct - Paid Search (brand) - Organic Search,5602c77e69702d3e610d0000,2015-09-30 14:50:38.538
Direct - Paid Search (brand) - Organic Search,5649fd4b69702d64ff2c0000,2015-11-17 15:56:56.376
Direct - Paid Search (brand) - Organic Search,54b7211269702d533f000000,2015-01-19 16:16:38.114
undefined,553d325a69702d4587030000,2015-04-30 17:09:27.914
Direct - Paid Search (brand) - Organic Search,554575a169702d1506000000,2015-05-08 21:08:35.125
Direct - Paid Search (brand) - Organic Search,5681fe7d69702d7f7e050000,2016-01-04 22:36:07.824
Direct - Paid Search (brand) - Organic Search,5501c63869702d0b860a0000,2015-03-20 20:37:09.901
Direct - Paid Search (brand) - Organic Search,55d34f2669702d1abd090000,2015-08-26 16:58:04.346
Direct - Paid Search (brand) - Organic Search,565759bf69702d66b40a0000,2015-11-30 20:08:39.354
Facebook Ads,554aa2a169702d171a220000,2015-08-03 18:41:08.484
Facebook Ads,559d612a69702d5512040000,2015-08-11 14:17:05.466
Direct - Paid Search (brand) - Organic Search,5439f3ace8b040ffb00000a4,2014-10-16 14:53:32.765
Direct - Paid Search (brand) - Organic Search,560045a269702d130b440000,2015-10-05 14:15:21.711
"Digital (display, video, native, podcast, twitter)",55f7193369702d3aff760000,2015-09-24 14:26:35.647
Direct - Paid Search (brand) - Organic Search,5665a49969702d15ca710000,2015-12-10 18:40:28.275
Direct - Paid Search (brand) - Organic Search,547fbc1969702d2c19010000,2014-12-09 17:52:18.761
Direct - Paid Search (brand) - Organic Search,53aadb43293087dd93000086,2014-06-27 18:18:14.456
Direct - Paid Search (brand) - Organic Search,5626af4769702d4f364d0000,2015-10-29 14:16:24.903
Direct - Paid Search (brand) - Organic Search,548e59e569702d48b9070000,2014-12-19 19:05:49.957
Direct - Paid Search (brand) - Organic Search,556098af69702d2df1020000,2015-06-02 22:26:03.0
Facebook Ads,54fcdd4e69702d19f8000000,2015-04-21 13:57:54.402
Facebook Ads,568c541c69702d2fcc2d0100,2016-01-07 21:05:34.065
Facebook Ads,5633783269702d6b34270000,2015-11-11 20:52:03.034
Direct - Paid Search (brand) - Organic Search,546f819869702d51760e0000,2014-11-25 14:00:50.411
Direct - Paid Search (brand) - Organic Search,554612af69702d08bc060000,2015-05-08 17:57:00.257
Direct - Paid Search (brand) - Organic Search,559d827f69702d0cf2050000,2015-07-20 20:27:28.238
Direct - Paid Search (brand) - Organic Search,544fc9270e63ac555100007b,2014-10-29 21:04:40.964
Direct - Paid Search (brand) - Organic Search,52a791c93ffd2897b800000d,2014-02-26 15:48:21.415
Direct - Paid Search (brand) - Organic Search,538888d3293087447c001e43,2014-05-30 15:31:41.481
Direct - Paid Search (brand) - Organic Search,539235872930871669000365,2014-06-09 16:19:20.145
Direct - Paid Search (brand) - Organic Search,55d7ea3c69702d7e71000000,2015-09-28 20:18:30.124
Direct - Paid Search (brand) - Organic Search,5424643ee8b04023e0000026,2014-09-30 19:32:21.946
Direct - Paid Search (brand) - Organic Search,54f539a369702d4b4e000000,2015-03-09 22:53:22.836
Direct - Paid Search (brand) - Organic Search,564df91569702d5173150000,2015-11-20 16:08:22.098
Direct - Paid Search (brand) - Organic Search,5501e91969702d3df5110000,2015-03-21 20:33:44.338
Direct - Paid Search (brand) - Organic Search,55e658b869702d330c5a0000,2015-09-10 15:38:47.315
Direct - Paid Search (brand) - Organic Search,53e9713b2930872d3f00180e,2014-08-13 17:37:12.095
undefined,54e43aef69702d1899000000,2015-04-03 21:23:14.441
Direct - Paid Search (brand) - Organic Search,54dc0ca969702d7a24000000,2015-02-25 23:54:00.854
Direct - Paid Search (brand) - Organic Search,5582b93b69702d21d1110000,2015-06-25 18:48:33.564
Direct - Paid Search (brand) - Organic Search,52fe8f6d0937fea951000002,2014-08-14 19:18:30.18
Direct - Paid Search (brand) - Organic Search,5590a58e69702d6ead000000,2015-07-16 15:56:57.739
Direct - Paid Search (brand) - Organic Search,55ae90e169702d26520e0000,2015-08-04 18:48:09.375
undefined,55f05cd469702d6624410000,2015-10-01 13:59:48.918
Direct - Paid Search (brand) - Organic Search,555fa8d769702d5f55000000,2015-06-22 13:18:44.616
Direct - Paid Search (brand) - Organic Search,5610588969702d2a19010000,2015-10-07 19:38:32.161
Direct - Paid Search (brand) - Organic Search,55e59e0769702d7d3e120100,2015-09-11 15:17:23.903
Referral,55d4dbc769702d60d1330000,2015-08-26 21:39:27.549
Direct - Paid Search (brand) - Organic Search,5615560a69702d6fa52d0000,2015-10-19 16:45:32.929
Direct - Paid Search (brand) - Organic Search,563e800069702d50b9030000,2015-11-10 20:08:55.508
Direct - Paid Search (brand) - Organic Search,560867c969702d7f3b020000,2015-10-01 17:26:10.206
Direct - Paid Search (brand) - Organic Search,5592147269702d171d000000,2015-07-23 21:26:07.786
Direct - Paid Search (brand) - Organic Search,5549ee4869702d09e0010000,2015-05-14 20:23:50.605
Direct - Paid Search (brand) - Organic Search,55f60da369702d5d650a0000,2015-09-21 15:22:33.583
Direct - Paid Search (brand) - Organic Search,5593468169702d0b8b010000,2015-07-23 19:16:37.882
Direct - Paid Search (brand) - Organic Search,55c2c17369702d254a050000,2015-08-10 15:17:19.608
Direct - Paid Search (brand) - Organic Search,55c2e7ca69702d63e6000000,2015-08-10 20:44:51.866
Email - PillPack,5626b17469702d4defa20000,2015-11-25 17:35:55.92
Direct - Paid Search (brand) - Organic Search,562ffeb969702d75c1070000,2015-10-28 19:38:20.022
Direct - Paid Search (brand) - Organic Search,55e4cde169702d4b3a150000,2015-09-01 19:56:19.082
Direct - Paid Search (brand) - Organic Search,561858be69702d0295010000,2015-10-22 14:27:18.632
Facebook Ads,5601567469702d49f1500000,2015-09-29 20:31:54.547
Direct - Paid Search (brand) - Organic Search,55baa42269702d723a030000,2015-08-07 18:19:40.97
Direct - Paid Search (brand) - Organic Search,563781c869702d65c71f0000,2015-11-04 19:53:25.31
Direct - Paid Search (brand) - Organic Search,563bf75c69702d4c5e120000,2015-11-06 22:21:18.889
Direct - Paid Search (brand) - Organic Search,554cff7469702d4554060000,2015-05-14 20:04:05.738
Direct - Paid Search (brand) - Organic Search,55b144bb69702d1c3f090000,2015-08-04 17:58:29.419
Direct - Paid Search (brand) - Organic Search,55ce2ba069702d5dc0090000,2015-08-21 22:04:49.289
Direct - Paid Search (brand) - Organic Search,55b97a2669702d3269010000,2015-08-03 20:12:51.667
Direct - Paid Search (brand) - Organic Search,55ff4d4769702d716f070000,2015-10-05 16:59:20.637
Direct - Paid Search (brand) - Organic Search,551b276b69702d7014000000,2015-04-10 16:21:14.668
Direct - Paid Search (brand) - Organic Search,5640cc2569702d4515ac0000,2015-11-11 13:36:37.077
Direct - Paid Search (brand) - Organic Search,5554de2269702d78ae070000,2015-05-19 19:22:02.036
Direct - Paid Search (brand) - Organic Search,52f2e6cba042bf23bd00001c,2014-10-28 17:07:20.893
Direct - Paid Search (brand) - Organic Search,557851ce69702d45ef060000,2015-06-18 22:16:38.895
Direct - Paid Search (brand) - Organic Search,54cbc8ed69702d2b8f060000,2015-02-05 18:03:26.465
Direct - Paid Search (brand) - Organic Search,563222a269702d1eeb390000,2015-11-03 21:19:10.306
Direct - Paid Search (brand) - Organic Search,56421f7c69702d311eb90100,2015-12-07 22:15:01.729
Direct - Paid Search (brand) - Organic Search,5569157f69702d5e0d000000,2015-06-03 19:28:53.261
"Digital (display, video, native, podcast, twitter)",561ed98a69702d767f460000,2015-10-20 17:29:41.026
Direct - Paid Search (brand) - Organic Search,55de155669702d40e4dc0200,2015-08-27 21:15:56.056
Direct - Paid Search (brand) - Organic Search,561d2a5469702d6704010000,2015-10-13 18:07:19.549
Direct - Paid Search (brand) - Organic Search,54e2443469702d62ed130000,2015-02-21 01:13:22.334
Direct - Paid Search (brand) - Organic Search,55ef272d69702d7485230000,2015-09-15 19:29:00.825
Direct - Paid Search (brand) - Organic Search,55b0fd3069702d69110e0000,2015-10-01 18:13:18.239
Direct - Paid Search (brand) - Organic Search,554b74ee69702d557f060000,2015-05-15 17:41:55.046
Direct - Paid Search (brand) - Organic Search,55e8548c69702d4fe3050100,2015-09-14 15:11:09.782
undefined,5551426e69702d0d73010000,2015-07-09 17:34:23.57
Direct - Paid Search (brand) - Organic Search,55b2aa8e69702d7006110000,2015-08-05 16:46:18.827
Direct - Paid Search (brand) - Organic Search,568333f769702d7b5f0c0000,2016-01-11 15:09:10.392
Direct - Paid Search (brand) - Organic Search,54385bf50e63ac6cdf000004,2014-10-15 16:00:31.408
Direct - Paid Search (brand) - Organic Search,55e7287269702d1ce47d0000,2015-09-22 14:59:33.071
Facebook Ads,55fcda2769702d62f1030000,2015-10-08 20:43:36.29
Direct - Paid Search (brand) - Organic Search,55b2a18b69702d6ff9050000,2015-08-07 20:57:48.011
Facebook Ads,561bf1cd69702d7cfc100000,2015-10-19 20:25:32.639
Referral,56777a4469702d30224b0000,2015-12-23 19:37:07.186
Direct - Paid Search (brand) - Organic Search,556dd8d469702d7c4a080000,2015-06-14 18:09:04.84
Direct - Paid Search (brand) - Organic Search,561d944269702d2a1b1a0000,2015-10-16 20:42:17.657
Direct - Paid Search (brand) - Organic Search,541045c6888f22f46d0000f7,2014-09-25 14:07:30.94
Direct - Paid Search (brand) - Organic Search,56312e7969702d1a6c200100,2015-11-02 15:47:16.635
Direct - Paid Search (brand) - Organic Search,55ff6f0069702d22560a0000,2015-09-30 19:04:01.636
Direct - Paid Search (brand) - Organic Search,55fae0ab69702d5a33940000,2015-09-23 17:07:49.23
undefined,563e2b9069702d104a040000,2015-12-09 20:21:15.96
Direct - Paid Search (brand) - Organic Search,55d7e79669702d4010010000,2015-08-24 20:35:37.035
Direct - Paid Search (brand) - Organic Search,561d1c5669702d0fbb980000,2015-10-14 19:02:03.038
Direct - Paid Search (brand) - Organic Search,55fc224069702d304a4d0000,2015-09-24 19:05:01.508
Direct - Paid Search (brand) - Organic Search,5560aac769702d127c010000,2015-07-17 15:18:08.829
Referral,557ea8ca69702d20bd000000,2015-06-25 19:37:48.523
Direct - Paid Search (brand) - Organic Search,564639db69702d60eb080000,2015-11-20 14:57:48.113
Facebook Ads,5603e79869702d2f040e0000,2015-09-29 20:01:21.593
Direct - Paid Search (brand) - Organic Search,563fdd5d69702d18881e0000,2015-11-17 17:07:12.982
Direct - Paid Search (brand) - Organic Search,5657f8e069702d4745050000,2015-12-02 21:14:12.008
Direct - Paid Search (brand) - Organic Search,54ed26d069702d3794000000,2015-02-26 23:21:20.034
Direct - Paid Search (brand) - Organic Search,55d284c569702d5bba200000,2015-08-25 16:46:31.24
Facebook Ads,55e4e87469702d13ed2a0000,2015-09-14 18:15:39.867
Direct - Paid Search (brand) - Organic Search,557065aa69702d68e10a0000,2015-06-18 15:42:45.717
Facebook Ads,54a46f9669702d4a5b380000,2015-01-16 22:40:39.749
Facebook Ads,55649c1b69702d474b0b0000,2015-06-02 16:11:03.712
Direct - Paid Search (brand) - Organic Search,567c5b0669702d0ce4780000,2015-12-28 14:18:45.513
Facebook Ads,563b963669702d0781810000,2015-11-13 22:36:34.028
Direct Mail,5631a26c69702d2cb8010000,2015-11-04 22:00:03.406
Direct - Paid Search (brand) - Organic Search,56390d3669702d4281390000,2015-11-09 19:02:52.673
Direct - Paid Search (brand) - Organic Search,5675ceaa69702d2a9df72b00,2015-12-22 16:10:27.792
Direct - Paid Search (brand) - Organic Search,5387f0a92930871de200000d,2014-06-04 18:00:40.277
Facebook Ads,5635dd7269702d6699d80000,2015-11-05 15:03:56.656
Facebook Ads,5519494469702d7e87050000,2015-04-14 19:44:37.969
Direct - Paid Search (brand) - Organic Search,565e4ddd69702d47072f0000,2015-12-04 20:47:37.349
Direct - Paid Search (brand) - Organic Search,543926e6e8b040f59600006c,2014-10-29 19:38:13.707
Direct - Paid Search (brand) - Organic Search,56481dbf69702d1855020000,2015-11-18 16:10:31.327
Facebook Ads,568537a569702d6827500000,2016-01-12 22:47:17.228
Direct - Paid Search (brand) - Organic Search,56102b5369702d2528080000,2015-10-05 19:54:03.651
Direct - Paid Search (brand) - Organic Search,5610885d69702d4bc9190000,2015-10-13 16:50:04.795
Direct - Paid Search (brand) - Organic Search,54b5490a69702d48120b0000,2015-01-21 15:03:26.096
Direct - Paid Search (brand) - Organic Search,5515523969702d772f090000,2015-03-31 18:40:57.539
Direct - Paid Search (brand) - Organic Search,55f472d569702d5b2c0c0000,2015-09-30 19:00:13.884
undefined,563d303369702d1619200000,2015-11-25 18:19:41.679
Direct - Paid Search (brand) - Organic Search,55d0122869702d38d4000000,2015-08-19 21:25:04.659
Direct - Paid Search (brand) - Organic Search,55e0761469702d7bf6570100,2015-11-11 19:33:37.175
Direct - Paid Search (brand) - Organic Search,55955b0e69702d11ee4a0000,2015-07-13 19:24:01.012
Direct - Paid Search (brand) - Organic Search,568b321a69702d07c61a0000,2016-01-06 15:50:09.538
Direct - Paid Search (brand) - Organic Search,564fb23769702d177d200000,2015-11-24 17:27:53.89
Direct - Paid Search (brand) - Organic Search,55d4c88069702d1c35180000,2015-08-31 20:11:10.472
Direct - Paid Search (brand) - Organic Search,52f95329a042bfa97f000019,2014-02-18 19:55:20.869
Direct - Paid Search (brand) - Organic Search,5682fef669702d6b714d0000,2016-01-04 19:49:44.473
Direct - Paid Search (brand) - Organic Search,55d63efa69702d36e7050000,2015-08-24 19:34:49.033
Direct - Paid Search (brand) - Organic Search,55afa2b669702d3b53110000,2015-08-04 21:07:08.25
Direct - Paid Search (brand) - Organic Search,55f837de69702d1e382b0000,2015-12-08 16:56:01.549
Direct - Paid Search (brand) - Organic Search,5688395969702d06613a0000,2016-01-04 22:13:15.933
Direct - Paid Search (brand) - Organic Search,5496fb0269702d3f6c020000,2014-12-24 17:22:47.892
Facebook Ads,55d1d1c069702d24e41d0000,2015-08-27 17:07:50.525
Direct - Paid Search (brand) - Organic Search,55d648f069702d724a030000,2015-08-31 20:18:57.033
Direct - Paid Search (brand) - Organic Search,567ff84d69702d1fdc010000,2015-12-29 16:11:28.217
Direct - Paid Search (brand) - Organic Search,5686b9ea69702d22330c0000,2016-01-08 22:08:59.398
Direct - Paid Search (brand) - Organic Search,554d18ee69702d5a04050000,2015-05-15 13:37:28.658
Direct - Paid Search (brand) - Organic Search,55d1fd4a69702d7ffb110000,2015-08-27 13:57:10.709
Direct - Paid Search (brand) - Organic Search,568b1b0a69702d5232010000,2016-01-12 15:28:20.957
Facebook Ads,558dd14e69702d5c65030000,2015-07-19 17:45:50.8
Facebook Ads,55e212b969702d65e84f0000,2015-09-22 17:12:49.055
Facebook Ads,555d249969702d1d1c020000,2015-06-19 20:12:00.358
Direct - Paid Search (brand) - Organic Search,569ac22b69702d2c82f70d00,2016-01-22 21:35:50.462
Direct - Paid Search (brand) - Organic Search,5698247f69702d44bd0c0400,2016-01-18 16:06:11.354
Direct - Paid Search (brand) - Organic Search,56d4b17c8d26034a2b7ea211,2016-02-29 21:51:44.278
Email - PillPack,56c9bc676c021e0b1f6c5303,2016-03-04 17:48:38.521
Direct - Paid Search (brand) - Organic Search,5538b96c69702d2451000000,2015-04-29 20:55:12.509
Facebook Ads,5623d0f769702d2b4f7d0000,2015-11-06 23:01:13.903
Direct - Paid Search (brand) - Organic Search,56295f2d69702d7c12180000,2015-10-23 15:34:17.849
Direct - Paid Search (brand) - Organic Search,54eced3169702d210d050000,2015-02-25 17:44:25.426
Direct - Paid Search (brand) - Organic Search,55d7627069702d5261000000,2015-08-31 12:55:58.596
Direct - Paid Search (brand) - Organic Search,55f078a069702d473c350000,2015-09-15 21:29:23.577
Direct - Paid Search (brand) - Organic Search,5519bc2e69702d0968040000,2015-04-10 13:49:57.816
Direct - Paid Search (brand) - Organic Search,54ef8adf69702d0ac8010000,2015-03-11 20:38:38.427
Direct - Paid Search (brand) - Organic Search,55ddbb5d69702d40ae0d0000,2015-09-02 20:54:39.5
Direct - Paid Search (brand) - Organic Search,556b9bb669702d7e0d000000,2015-06-10 15:42:23.292
undefined,52fd819b0937fee63e000008,2014-06-10 18:34:45.226
Direct - Paid Search (brand) - Organic Search,562943fa69702d1da11d0000,2015-10-26 15:54:45.375
Direct - Paid Search (brand) - Organic Search,55d8c43a69702d2875020000,2015-08-26 17:02:33.769
Direct - Paid Search (brand) - Organic Search,52a3ced73ffd28f3c3000002,2014-09-03 20:50:57.297
Direct - Paid Search (brand) - Organic Search,557cb4ac69702d718e170000,2015-07-30 15:20:53.491
Email - PillPack,557cb37c69702d3bf6000000,2015-07-15 13:57:10.391
Direct - Paid Search (brand) - Organic Search,53c839ac888f2283e80000f4,2014-07-28 20:27:06.483
Direct - Paid Search (brand) - Organic Search,55fc143c69702d6943620000,2015-09-23 19:42:46.81
Direct - Paid Search (brand) - Organic Search,5611a3b069702d1fd9330000,2015-10-05 20:29:39.741
Direct - Paid Search (brand) - Organic Search,55cd228469702d5cd3000000,2015-08-20 13:00:25.746
Direct - Paid Search (brand) - Organic Search,55da0ef569702d28eb000000,2015-09-10 18:24:26.479
Affiliate,563e47ca69702d57ca010000,2015-11-17 21:48:38.751
Direct - Paid Search (brand) - Organic Search,54f12e0669702d5056000000,2015-03-01 17:06:58.172
Direct - Paid Search (brand) - Organic Search,55dd049069702d3046070000,2015-08-28 19:48:04.34
Direct - Paid Search (brand) - Organic Search,5579fa7f69702d1f60010000,2015-06-20 18:05:24.357
Direct - Paid Search (brand) - Organic Search,5682a22969702d176b300200,2015-12-31 13:34:44.861
Direct - Paid Search (brand) - Organic Search,563370a469702d5187190000,2015-11-02 20:14:06.796
Facebook Ads,553a6d4869702d1c01080000,2015-05-08 19:16:57.124
Email - PillPack,55b6410069702d116d100000,2015-08-20 16:30:43.47
Direct - Paid Search (brand) - Organic Search,5590632969702d061f010000,2015-07-27 17:33:26.246
Direct - Paid Search (brand) - Organic Search,544151780e63acd38400004f,2014-10-28 18:42:41.523
Direct - Paid Search (brand) - Organic Search,5617ccc369702d748e090000,2015-11-05 20:05:50.586
Direct - Paid Search (brand) - Organic Search,562e926e69702d1424090000,2015-10-28 17:56:29.692
Direct - Paid Search (brand) - Organic Search,55ec7f5769702d14aa360000,2015-09-09 19:08:25.632
Direct - Paid Search (brand) - Organic Search,55948a4c69702d171d000000,2015-07-14 19:16:37.686
Direct - Paid Search (brand) - Organic Search,563d1c0869702d7fc1130000,2015-11-10 15:46:27.591
Direct - Paid Search (brand) - Organic Search,55cc0ec569702d1432020000,2015-08-27 19:40:08.68
Facebook Ads,54a4a10c69702d41b9060000,2015-01-05 22:45:07.078
Direct - Paid Search (brand) - Organic Search,55d6102569702d27a40b0000,2015-08-25 18:39:33.691
Direct - Paid Search (brand) - Organic Search,54495c34e8b04069b8000004,2014-10-29 20:52:28.409
Facebook Ads,5611041e69702d6b40000000,2015-10-07 20:55:29.211
Direct - Paid Search (brand) - Organic Search,55cf244369702d1824000000,2015-09-15 20:22:39.459
Direct - Paid Search (brand) - Organic Search,563d6b7169702d2c3e0b0000,2015-11-10 21:10:07.889
Direct - Paid Search (brand) - Organic Search,54c7123a69702d44fd000000,2015-02-11 01:05:05.691
Direct - Paid Search (brand) - Organic Search,55df31e169702d61573a0000,2015-08-31 17:19:38.021
Direct - Paid Search (brand) - Organic Search,561bb92869702d1595180100,2015-10-12 17:07:09.134
Direct - Paid Search (brand) - Organic Search,55ee1b4569702d5669270000,2015-09-11 17:17:38.98
Facebook Ads,561a851769702d44f4250000,2015-10-13 20:02:45.112
Direct - Paid Search (brand) - Organic Search,54f8f49569702d4288030000,2015-03-10 15:24:01.796
Direct - Paid Search (brand) - Organic Search,5614087c69702d2d77bc0000,2015-10-13 18:43:05.761
undefined,53a6170d29308795df0004e5,2014-07-16 13:51:45.533
Direct - Paid Search (brand) - Organic Search,559414b669702d19830e0000,2015-07-10 15:55:55.867
Direct - Paid Search (brand) - Organic Search,556b684b69702d7607130200,2015-06-05 18:43:47.384
Direct - Paid Search (brand) - Organic Search,54edcca869702d57c7070000,2015-02-27 15:39:21.191
Direct - Paid Search (brand) - Organic Search,563a3a5a69702d5e986d0000,2015-11-06 17:13:34.958
Direct - Paid Search (brand) - Organic Search,5602b3be69702d733f420000,2015-10-08 18:30:30.123
Affiliate,53d91530293087bda30003a5,2014-09-23 19:45:45.706
Direct - Paid Search (brand) - Organic Search,559728b669702d7a54000000,2015-08-07 19:46:01.219
Direct - Paid Search (brand) - Organic Search,55d9307b69702d01a3000000,2015-09-17 14:44:46.264
Direct - Paid Search (brand) - Organic Search,544281a30e63ac1d1d0000bb,2014-10-21 21:36:47.247
Direct - Paid Search (brand) - Organic Search,55138e6f69702d4a22000000,2015-03-31 19:15:00.777
Direct - Paid Search (brand) - Organic Search,56083a8a69702d21a6040000,2015-10-02 13:42:14.103
Direct - Paid Search (brand) - Organic Search,5665c80569702d10a08f0300,2015-12-07 19:41:25.815
Direct - Paid Search (brand) - Organic Search,54065182888f2235fa0003dd,2014-09-03 21:38:19.336
Direct - Paid Search (brand) - Organic Search,55709b9669702d10b5030000,2015-06-10 18:49:06.943
Direct - Paid Search (brand) - Organic Search,54f3f58069702d0f11010000,2015-04-01 22:45:58.87
"Digital (display, video, native, podcast, twitter)",5636d9e369702d08911d0000,2015-11-27 17:46:06.781
Direct - Paid Search (brand) - Organic Search,54dbd87069702d1b2a140000,2015-02-18 21:44:19.84
Facebook Ads,5632721369702d25b3750000,2015-11-02 15:38:21.764
Direct - Paid Search (brand) - Organic Search,55e1943b69702d17ef0b0000,2015-09-16 20:24:44.886
Direct - Paid Search (brand) - Organic Search,55e72c3669702d741cd20100,2015-09-09 16:16:55.365
Facebook Ads,56455d2369702d15cb010000,2015-11-16 20:50:45.515
Direct - Paid Search (brand) - Organic Search,5619300f69702d2d1d140000,2015-10-21 14:38:43.137
Direct - Paid Search (brand) - Organic Search,55870c0369702d04d4000000,2015-07-02 19:02:28.149
Facebook Ads,54e0fae569702d7432010000,2015-02-20 18:29:55.076
Direct - Paid Search (brand) - Organic Search,549b9a4169702d38bc010000,2014-12-29 20:59:58.606
Direct - Paid Search (brand) - Organic Search,54fda44069702d60d6040000,2015-03-11 13:25:28.487
Facebook Ads,55e05e3f69702d323e000000,2015-08-31 14:05:21.041
Direct - Paid Search (brand) - Organic Search,556ddbb369702d7bc7020000,2015-06-10 17:00:27.561
Direct - Paid Search (brand) - Organic Search,55ca453669702d200b000000,2015-08-14 19:33:55.782
Direct - Paid Search (brand) - Organic Search,557b393969702d0dcf020000,2015-06-18 16:10:24.01
Direct - Paid Search (brand) - Organic Search,560516cd69702d0b0b010000,2015-09-29 15:28:52.766
Direct - Paid Search (brand) - Organic Search,55a2a33f69702d7906020000,2015-07-21 16:23:51.776
Direct - Paid Search (brand) - Organic Search,5576251969702d5c520b0000,2015-06-20 15:15:47.111
Direct - Paid Search (brand) - Organic Search,560404ca69702d47035c0000,2015-09-29 18:29:50.845
Customer Support - Unknown,532ee2950937fe86ce00000d,2014-04-02 18:23:48.773
Direct - Paid Search (brand) - Organic Search,552de5e369702d0cca000000,2015-04-15 23:20:22.317
Direct - Paid Search (brand) - Organic Search,53309ec90937fe06d7000052,2014-03-27 14:30:57.477
Direct - Paid Search (brand) - Organic Search,552180e569702d2a0b010000,2015-04-08 20:31:53.346
Facebook Ads,5505e61f69702d6210070000,2015-03-26 22:39:27.465
Direct - Paid Search (brand) - Organic Search,5532e99869702d74b9000000,2015-04-22 19:12:01.275
Direct - Paid Search (brand) - Organic Search,54ad714869702d07c5090000,2015-01-10 14:41:32.464
Direct - Paid Search (brand) - Organic Search,5690187e69702d4a71560200,2016-01-13 17:17:32.045
Direct - Paid Search (brand) - Organic Search,557910ee69702d2e39000000,2015-07-16 15:03:21.789
Direct - Paid Search (brand) - Organic Search,55dd096f69702d52ef010000,2015-09-02 19:53:48.959
Direct - Paid Search (brand) - Organic Search,55a1ed1969702d61bf000000,2015-08-03 17:57:45.618
Facebook Ads,55e5ac3b69702d76cf410000,2015-09-18 16:39:10.33
Direct - Paid Search (brand) - Organic Search,5632a8cb69702d6b1e1d0000,2015-11-02 20:44:59.033
Direct - Paid Search (brand) - Organic Search,54468175e8b040c1f6000038,2014-10-30 14:21:07.945
undefined,5689e93e69702d1dfd010000,2016-01-13 17:32:38.486
Direct - Paid Search (brand) - Organic Search,54f30f4369702d5a80000000,2015-03-10 19:28:35.31
Direct - Paid Search (brand) - Organic Search,55fb144a69702d0df7a10000,2015-09-24 20:13:45.954
Direct - Paid Search (brand) - Organic Search,55aab00d69702d2809050000,2016-01-07 18:09:01.568
Direct - Paid Search (brand) - Organic Search,55a3ce5369702d20e2010000,2015-07-29 16:51:21.386
Facebook Ads,54ef4f9669702d531a050000,2015-03-06 00:51:06.532
Facebook Ads,557734ad69702d4f4b030000,2015-06-19 14:29:41.025
Direct - Paid Search (brand) - Organic Search,562e9e2669702d03dd400000,2015-10-28 16:04:35.218
Direct - Paid Search (brand) - Organic Search,55e066c869702d59800d0000,2015-09-03 16:00:11.853
Direct - Paid Search (brand) - Organic Search,5564499769702d3327000000,2015-06-04 20:34:05.329
Direct - Paid Search (brand) - Organic Search,55cc7fcd69702d23920f0000,2015-08-17 14:04:11.13
Direct - Paid Search (brand) - Organic Search,55fb5cee69702d1b550d0000,2015-09-29 13:55:49.868
Direct - Paid Search (brand) - Organic Search,5557f2ba69702d3a5e000000,2015-06-04 16:20:42.601
Direct - Paid Search (brand) - Organic Search,562e907069702d23b6f50000,2015-10-28 15:41:05.246
Direct - Paid Search (brand) - Organic Search,55df81a669702d25e66e0000,2015-09-02 16:14:33.236
Direct - Paid Search (brand) - Organic Search,555542af69702d7239030000,2015-05-18 14:44:55.05
Direct - Paid Search (brand) - Organic Search,5436b3370e63ac1890000014,2014-10-17 20:31:47.845
Direct - Paid Search (brand) - Organic Search,55eb966269702d7696230000,2015-09-14 20:25:22.268
